id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_id
50655783,Luxurious Spacious 1 Bedroom in Dallas,District 11,32.93762,-96.82281,Entire rental unit,Entire home/apt,4,1.0,2.0,122.0,1,365,4.97,4.97,4.91,4.67,4.97,4.97,4.97,True,349473128
54196007,Luxury 1BR GEM Near Galleria Mall All Things Blue,District 11,32.94712,-96.82599,Entire rental unit,Entire home/apt,2,1.0,1.0,136.0,1,1125,4.73,4.86,4.82,4.77,4.86,4.68,4.77,False,408473679
4671587,Beautiful 3 Story Townhome - Downtown Dallas,District 2,32.780848079814575,-96.79106982420878,Entire townhouse,Entire home/apt,6,3.0,3.0,303.0,2,1125,4.9,4.94,4.85,4.96,4.95,4.9,4.83,False,23751816
4937446,Northeast Dallas,District 10,32.87459,-96.6936,Private room in home,Private room,1,1.0,1.0,60.0,2,14,5.0,5.0,5.0,5.0,5.0,4.67,4.67,False,8361847
5019741,"3 Bed 2 Bath, Downtown Townhome, Modern & Peaceful",District 14,32.79689,-96.78413,Entire townhouse,Entire home/apt,5,3.0,3.0,135.0,28,1125,4.75,4.93,4.97,4.97,4.98,4.57,4.85,False,9761734
5778671,Medical Professional Welcome,District 6,32.87351,-96.85159,Private room in home,Private room,1,1.0,1.0,35.0,5,90,4.75,4.88,4.63,5.0,4.88,5.0,4.75,False,1294259
6200898,Turtle Creek Condo,District 14,32.80304,-96.80965,Private room in condo,Private room,2,2.0,1.0,60.0,14,30,5.0,4.96,5.0,4.96,5.0,4.93,5.0,False,32157153
8716333,COZY 1 BEDROOM IN NORTH DALLAS,District 11,32.95742,-96.8076,Private room in rental unit,Private room,3,1.0,1.0,71.0,2,1125,4.89,4.91,4.91,4.98,4.95,4.84,5.0,False,27296534
9340939,Lovely home near White Rock Lake,District 10,32.87362,-96.72642,Private room in home,Private room,2,1.0,1.0,70.0,1,1125,4.65,4.52,4.61,4.75,4.61,4.88,4.7,True,25090597
9415835,Historic Sanctuary in the City | Hera House,District 14,32.81272,-96.76833,Entire home,Entire home/apt,2,1.0,1.0,88.0,2,7,4.83,4.86,4.86,4.95,4.94,4.95,4.84,False,48821106
10037226,Stay in Style! Heart of Dallas 106,District 2,32.808,-96.81287,Entire condo,Entire home/apt,2,1.0,1.0,62.0,30,365,4.7,4.8,4.35,5.0,4.95,5.0,4.7,False,49028930
13139581,"Stunning Room Near Uptown, Downtown, Deep Ellum",District 14,32.79702,-96.79184,Private room in townhouse,Private room,2,1.0,1.0,109.0,1,30,4.84,4.92,4.7,4.92,4.96,4.91,4.87,False,73227695
13262768,Chic ensuite room with  kitchenette/livingroom.,District 14,32.80227,-96.78656,Private room in townhouse,Private room,4,1.0,2.0,58.0,2,7,4.96,4.98,4.99,4.97,4.99,4.8,4.95,False,74141217
14430296,Cozy Room close to Downtown Dallas & SMU,District 14,32.84621,-96.76757,Private room in condo,Private room,1,1.0,1.0,32.0,32,1111,4.73,4.27,4.09,4.8,4.64,4.73,4.4,False,42797060
14468330,Modern new condo.,District 11,32.88561,-96.77203,Entire condo,Entire home/apt,3,1.0,,150.0,21,365,4.25,4.42,4.33,4.42,4.5,4.58,4.33,False,15751176
14843318,Bed 3B Shared Space! Close to Downtown Dallas!,District 1,32.75502,-96.81407,Shared room in home,Shared room,1,1.0,1.0,25.0,1,29,4.81,4.91,4.95,4.97,4.9,4.81,4.9,True,59509385
15110568,"Cozy Nest - Near SMU, Convention Center & Downtown",District 14,32.82881,-96.77874,Private room in home,Private room,2,1.0,1.0,62.0,2,30,4.95,4.96,4.96,4.96,4.98,4.97,4.95,False,95719694
15342254,A Room With a View,District 14,32.8357,-96.77329,Private room in home,Private room,2,1.0,1.0,75.0,1,1125,4.94,4.97,4.87,4.96,4.96,4.99,4.87,False,95030182
15342315,Charming Cabin Near Deep Ellum & Fair Park,District 5,32.76427,-96.6942,Tiny home,Entire home/apt,2,1.0,1.0,63.0,1,14,4.97,4.98,4.93,4.98,4.99,4.92,4.95,True,10487666
15804483,Peaceful and cozy home,District 13,32.87046,-96.79141,Entire home,Entire home/apt,4,2.0,2.0,130.0,4,1125,4.55,4.77,4.5,4.9,4.86,4.81,4.52,False,971049
16106618,"Modern, Bright 1 Bed Condo! Patio&Great Amenities",District 14,32.8152,-96.806,Entire rental unit,Entire home/apt,4,1.0,1.0,86.0,29,1125,4.93,4.93,4.87,5.0,5.0,5.0,4.64,False,9761734
16239694,"Refined, Art-Filled Home in Preston Hollow",District 13,32.88426,-96.78933,Entire home,Entire home/apt,8,4.0,4.0,990.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,5742868
17347719, West Village Uptown ,District 14,32.81438,-96.79155,Entire rental unit,Entire home/apt,4,1.0,2.0,165.0,2,360,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,108514926
17926037,The Medley Bungalow,District 14,32.79584,-96.78586,Entire home,Entire home/apt,4,2.0,2.0,171.0,3,1125,5.0,5.0,5.0,4.98,4.98,4.94,4.94,False,35406521
18482064,Amazing Price on a Brand NEW UPTOWN Apartment,District 14,32.81395,-96.79095,Entire rental unit,Entire home/apt,3,1.0,2.0,120.0,12,120,5.0,5.0,5.0,5.0,5.0,4.67,4.67,True,108514926
18668866,Cozy Private Garden Cottage- Great Neighborhood,District 14,32.80876,-96.76593,Entire guesthouse,Entire home/apt,3,1.0,1.0,66.0,1,15,4.93,4.96,4.92,4.96,4.95,4.93,4.91,True,129748591
18826566,Modern Cozy Loft,District 14,32.77887,-96.79898,Entire loft,Entire home/apt,2,1.0,1.0,100.0,1,20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,131092326
19506283,The heart of Dallas Uptown/Downtown ,District 14,32.80181,-96.79129,Entire rental unit,Entire home/apt,6,2.0,3.0,150.0,5,120,5.0,4.6,4.8,4.8,5.0,4.8,4.8,True,108514926
20005189,Business / Corporate  Travelers,District 14,32.78881,-96.78932,Entire rental unit,Entire home/apt,4,1.0,1.0,120.0,20,365,4.33,4.67,5.0,5.0,4.67,4.33,4.33,False,112593570
20425354,"Lake house near DBU , UTA, 6Flags",District 3,32.71789,-96.97356,Entire home,Entire home/apt,9,3.0,6.0,240.0,1,28,4.85,4.89,4.83,4.93,4.96,4.88,4.84,True,88073468
20673333,Oaklawn Studio - Medical District,District 2,32.81362,-96.8164,Entire condo,Entire home/apt,2,,1.0,83.0,50,365,4.78,4.89,4.89,5.0,4.89,4.67,4.56,False,32353695
20675354,Park Cities/SMU/North Dallas  Condo 1BD/1BA Condo.,District 14,32.84236,-96.76775,Entire condo,Entire home/apt,3,1.0,2.0,76.0,30,1125,3.8,4.1,3.8,4.8,4.9,4.4,3.7,False,107583316
20688249,Lake Highlands Haven,District 10,32.87175,-96.70083,Private room in home,Private room,2,1.0,1.0,31.0,14,1125,4.78,4.67,4.44,4.78,4.89,4.78,4.78,False,9317048
20786683,Walkable Luxury Style Turtle Creek  Near All #C,District 14,32.80856,-96.8051,Entire townhouse,Entire home/apt,12,4.0,7.0,190.0,1,365,4.82,4.82,4.75,4.96,4.84,4.91,4.77,False,93232901
21088291,Cool Studio Apartment near White Rock Lake,District 10,32.86682,-96.69175,Entire rental unit,Entire home/apt,2,1.0,1.0,65.0,1,10,4.82,4.77,4.68,4.95,4.97,4.92,4.91,True,127689710
21123786,"The Monticello Guest House - M Streets, Dallas",District 14,32.82729,-96.77908,Entire guesthouse,Entire home/apt,2,1.0,,82.0,2,1125,4.86,4.94,4.94,4.94,4.9,4.98,4.83,True,152362711
21124379, AMAZING PRICE West-Village Walk Anywhere ,District 14,32.80921,-96.7958,Entire rental unit,Entire home/apt,3,1.0,2.0,120.0,3,120,2.5,2.5,4.5,2.0,2.5,4.5,4.0,True,108514926
21427426,Bungalow 5 Min. to Downtown/Blocks to Bishop Arts,District 1,32.75227,-96.81843,Entire bungalow,Entire home/apt,10,4.0,6.0,190.0,3,1125,4.94,4.93,4.92,4.99,4.99,4.71,4.89,True,155302825
21576720,Mid Century Guest House,District 1,32.75803,-96.84939,Entire guesthouse,Entire home/apt,2,1.0,1.0,94.0,1,1125,4.97,4.99,4.94,4.99,4.99,4.98,4.96,False,89845
21757144, West Village Uptown NEW and AMAZING Price ,District 14,32.81482,-96.79146,Entire rental unit,Entire home/apt,4,1.0,2.0,88.0,4,220,,,,,,,,False,108514926
21772038,F.A.D Furnished Apartments Dallas ,District 14,32.78859,-96.79047,Entire rental unit,Entire home/apt,3,1.0,2.0,120.0,28,333,4.5,5.0,5.0,5.0,5.0,5.0,5.0,False,108514926
22922509,Modern guesthouse with garage,District 2,32.8187,-96.77695,Entire guesthouse,Entire home/apt,2,1.0,1.0,145.0,1,6,4.99,4.99,4.95,4.99,4.99,4.98,4.97,False,169717974
23093828,"Private, Cozy, Above Garage Apt in Oaklawn!",District 14,32.82081,-96.80606,Entire guest suite,Entire home/apt,6,2.0,3.0,78.0,1,1125,4.7,4.85,4.82,4.87,4.81,4.87,4.75,False,443730443
23129933,Lovely Cozy Condo Near Uptown & Down Town!,District 14,32.81637,-96.81555,Entire condo,Entire home/apt,2,2.0,2.0,110.0,15,200,4.88,4.88,4.72,4.97,5.0,5.0,4.91,False,97575284
24376093,Clean Comfortable Luxurious Apt Close to Downtown,District 14,32.80386,-96.7564,Entire rental unit,Entire home/apt,4,1.0,3.0,98.0,1,1125,4.83,4.93,4.92,4.88,4.94,4.85,4.86,True,43384036
25428791,"1-Private entry by Bishop Arts, peacocks, downtown",District 4,32.73216,-96.82196,Private room in cottage,Private room,2,1.0,1.0,50.0,1,30,4.76,4.86,4.63,4.86,4.94,4.88,4.92,False,11775451
25842287,Mid-Century Modern Styled House w/ Private Suite!,District 4,32.69233,-96.84741,Private room in home,Private room,2,1.0,2.0,60.0,2,1125,4.95,4.95,4.93,4.96,4.98,4.91,4.98,False,81426399
25946124,Dallas R&R Hostel // Dorm Bed B,District 1,32.75374,-96.8587,Shared room in home,Shared room,1,1.0,1.0,17.0,1,14,4.35,4.58,4.39,4.84,4.77,4.72,4.6,False,384442953
26298829, Uptown 2 bedroom + den Super Comfortable ,District 2,32.81391,-96.7871,Entire rental unit,Entire home/apt,8,3.0,5.0,500.0,2,360,4.14,4.29,4.29,3.86,4.57,4.71,4.14,False,108514926
26359798,Apartment above Shop in the Heart of Bishop Arts,District 1,32.74866,-96.8289,Entire rental unit,Entire home/apt,2,1.0,1.0,73.0,1,8,4.83,4.95,4.84,4.92,4.89,4.98,4.89,True,55953759
26742903,"Urban, Fresh , Dallas Nook",District 2,32.76659,-96.79084,Private room in rental unit,Private room,3,1.0,1.0,89.0,1,365,4.67,4.78,4.89,4.82,4.91,4.76,4.82,True,181520047
27600175,BEAUTIFUL UPDATED 2bd/2.5ba GATED TOWNHOME + POOL!,District 11,32.94341,-96.8027,Entire rental unit,Entire home/apt,8,2.0,5.0,105.0,30,1125,4.75,4.75,4.63,5.0,5.0,4.88,4.75,False,15446227
27856602,2 /2 + den King / Queen / 2 twins AMAZING LOCATION,District 2,32.81415,-96.78883,Entire rental unit,Entire home/apt,8,3.0,5.0,236.0,5,120,4.11,4.22,4.11,4.22,4.22,4.78,4.11,True,108514926
27872848,2 /2 + den King / Queen / 2 twins AMAZING LOCATION,District 14,32.81599,-96.78899,Entire rental unit,Entire home/apt,8,3.0,5.0,148.0,56,320,5.0,5.0,5.0,4.75,4.75,5.0,5.0,True,108514926
27928236,KING BED | FREE PARKING | FULL KITCHEN | GYM  POOL,District 2,32.81176,-96.83009,Entire rental unit,Entire home/apt,4,1.0,2.0,185.0,5,90,1.0,1.0,1.0,1.0,1.0,5.0,5.0,True,108514926
28217927,**Uptown Dallas Travelers**,District 14,32.8138,-96.79198,Entire condo,Entire home/apt,4,1.0,1.0,120.0,70,360,,,,,,,,True,112593570
28238057,Spacious Eclectic Apartment + Easy Access/parking,District 2,32.81047,-96.81411,Entire rental unit,Entire home/apt,2,1.0,1.0,110.0,2,365,4.81,4.92,4.81,4.94,4.81,4.9,4.84,False,4952226
28265177,KING BED | FREE PARKING | GYM | POOL,District 14,32.81424,-96.79181,Entire rental unit,Entire home/apt,4,1.0,2.0,120.0,56,120,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,108514926
28326640,SMU Extended Stay Mini Guest House/ Pet Friendly,District 14,32.83999,-96.76466,Entire guesthouse,Entire home/apt,1,,1.0,42.0,15,1125,4.63,4.5,4.38,4.5,4.5,5.0,4.88,False,212339137
28965635,Placed in the heart of Dallas Uptown/Downtown ,District 14,32.80147,-96.79097,Entire rental unit,Entire home/apt,6,2.0,3.0,200.0,20,120,5.0,5.0,4.5,5.0,5.0,5.0,4.5,True,108514926
29335317,{Trendy City Flat}  ARBORETUM TICKETS INCLUDED,District 14,32.82215,-96.76452,Entire rental unit,Entire home/apt,5,1.0,2.0,81.0,1,365,4.72,4.87,4.77,4.95,4.92,4.93,4.72,True,57933646
29763915,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,District 2,32.77908,-96.79595,Entire rental unit,Entire home/apt,4,1.0,2.0,174.0,1,365,4.58,4.65,4.69,4.58,4.71,4.81,4.73,True,305350123
29877961,Extend your Stay!,District 14,32.80174,-96.7678,Entire guesthouse,Entire home/apt,2,,1.0,180.0,30,365,5.0,5.0,4.93,4.96,5.0,5.0,5.0,True,224682463
30105958,Uptown West Village Beautiful Amazing Location,District 14,32.80917,-96.79874,Entire rental unit,Entire home/apt,4,1.0,2.0,155.0,5,365,,,,,,,,True,112593570
30199883,Tiny House in Wooded Backyard Near Bishop Arts District,District 1,32.74645,-96.85374,Tiny home,Entire home/apt,3,,1.0,73.0,2,1125,4.97,4.96,4.97,4.97,4.96,4.83,4.85,True,5999198
30445206,Vintage Apartment within a Historical Building.,District 2,32.79459,-96.7664,Entire rental unit,Entire home/apt,4,1.0,1.0,75.0,3,1125,4.76,4.92,4.96,5.0,4.96,4.64,4.6,False,37953969
31202145,MEDICAL DISTRICT / Market Center / DART,District 2,32.81247,-96.83045,Entire rental unit,Entire home/apt,4,1.0,2.0,100.0,9,90,,,,,,,,True,108514926
31339678, Luxury Apartment Uptown Dallas/West Village ,District 14,32.8063,-96.79765,Entire rental unit,Entire home/apt,3,1.0,2.0,120.0,7,220,,,,,,,,True,108514926
31829202,Great View!,District 9,32.85735,-96.70877,Entire home,Entire home/apt,10,4.0,8.0,307.0,2,30,4.98,4.96,4.94,5.0,5.0,4.96,4.9,False,174760780
32129582,Guesthouse - East Dallas #JuniusHeightsHideaway,District 14,32.80701,-96.7479,Entire guesthouse,Entire home/apt,4,1.0,2.0,124.0,2,1125,5.0,5.0,4.99,4.99,5.0,4.97,4.99,False,34613171
32711369,KING BED | FREE PARKING | GYM | POOL,District 14,32.81331,-96.7916,Entire rental unit,Entire home/apt,4,1.0,1.0,120.0,28,320,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,211225279
32805335,Uber Chic Luxury In the heart of Lower Greenville!,District 14,32.81532,-96.76544,Entire home,Entire home/apt,12,5.0,5.0,950.0,30,1000,4.73,4.89,4.64,4.95,4.95,4.96,4.67,False,193512222
32848175,Luxury Modern Living in Best of Uptown!,District 2,32.81373,-96.78474,Entire townhouse,Entire home/apt,6,2.0,3.0,192.0,2,365,4.86,4.9,4.85,4.91,4.89,4.87,4.78,False,41923076
32899521,Driem House | Chic Uptown cottage with yard,District 14,32.7975,-96.79987,Entire bungalow,Entire home/apt,3,1.0,1.0,137.0,4,1125,4.69,4.71,4.58,4.96,4.78,5.0,4.69,True,430957331
33025336,SPECIAL PRICE 2/2 - Business / Corporate  Traveler,District 14,32.80232,-96.79104,Entire rental unit,Entire home/apt,6,2.0,2.0,185.0,3,365,4.5,5.0,5.0,4.5,4.5,5.0,5.0,True,112593570
33173727,East Dallas/White Rock Lake Space EXTENDED WELCOME,District 14,32.84851,-96.76755,Private room in townhouse,Private room,1,1.0,1.0,42.0,30,1125,4.0,4.0,4.2,4.8,3.8,5.0,4.0,False,212339137
33474953,"Charm, Comfort and Hospitality in Old East Dallas",District 14,32.80394,-96.75411,Private room in home,Private room,3,1.0,2.0,42.0,1,7,4.92,4.97,4.86,4.97,4.96,4.95,4.94,True,252220275
33556734,Classy Oak Lawn Dallas Apartment-Central Location!,District 2,32.81801,-96.82088,Entire rental unit,Entire home/apt,6,1.0,1.0,89.0,1,1125,4.91,4.92,4.95,4.94,4.99,4.88,4.9,True,252855979
33693143,Central location,District 11,32.92802,-96.77327,Entire home,Entire home/apt,8,4.0,5.0,209.0,2,28,4.71,4.82,4.82,4.82,4.94,4.88,4.59,True,253980493
33712238,Jurny | Convention Center | Contactless 2 Bedroom in Downtown,District 2,32.77858,-96.7955,Entire rental unit,Entire home/apt,4,2.0,2.0,158.0,1,1125,4.67,4.7,4.81,4.69,4.81,4.76,4.69,True,23459662
33712387,Jurny | Convention Center | Self Check - In 1 Bedroom in Downtown,District 2,32.77847,-96.79657,Entire rental unit,Entire home/apt,2,1.0,1.0,104.0,1,1125,4.58,4.75,4.68,4.82,4.87,4.6,4.67,True,23459662
33716485,Jurny | Convention Center | Touchless 1bd Near Hotspots,District 2,32.77809,-96.79621,Entire rental unit,Entire home/apt,2,1.0,1.0,109.0,1,1125,4.73,4.81,4.75,4.76,4.73,4.73,4.74,True,23459662
33931835, F.A.D - North Dallas Furnished Apartments ,District 13,32.88262,-96.7649,Entire rental unit,Entire home/apt,3,1.0,1.0,120.0,20,90,,,,,,,,True,108514926
33931949, F.A.D - North Dallas Furnished Apartments ,District 13,32.88484,-96.76396,Entire rental unit,Entire home/apt,3,1.0,1.0,100.0,12,90,,,,,,,,True,108514926
34029623,Spacious Loft  W/ FREE VALET PARKING,District 14,32.77796,-96.80163,Entire rental unit,Entire home/apt,3,1.0,1.0,121.0,2,365,4.3,4.4,4.28,4.4,4.55,4.65,4.32,True,627117
34130447,"Sky Deck Uptown Living At Its Best, Wifi & Netflix",District 14,32.79681,-96.79767,Entire rental unit,Entire home/apt,4,1.0,1.0,129.0,1,1125,4.74,4.67,4.67,4.4,4.67,4.9,4.76,True,257704044
34480239,Dreams,District 7,32.81252,-96.68236,Private room in rental unit,Private room,1,1.0,1.0,38.0,7,21,4.0,4.0,4.0,5.0,3.5,4.0,4.0,False,257918062
34685330,Modern Fully Furnished TOWNHOME-DALLAS UPTOWN,District 2,32.80439,-96.77823,Entire townhouse,Entire home/apt,5,2.0,3.0,170.0,14,999,4.58,4.68,4.47,4.68,4.95,4.53,4.47,True,89596337
34751937,"Women's Dorm, Bed #B1 (Bottom Bunk) for Nomads",District 1,32.7521,-96.82672,Shared room in home,Shared room,1,1.0,1.0,26.0,1,365,4.73,4.92,4.46,4.96,4.96,4.81,4.92,False,233729173
35032397,"Stylish Loft, Sleeps 4, near Downtown and Uptown!",District 2,32.81001,-96.81512,Entire condo,Entire home/apt,4,1.0,2.0,93.0,2,370,4.7,4.6,4.7,4.97,4.9,4.8,4.57,True,20542691
35682076, NEW DALLAS DOWNTOWNAACenterVictory Park,District 2,32.79193,-96.80804,Entire rental unit,Entire home/apt,4,,2.0,1026.0,365,1125,4.82,4.9,4.94,4.46,4.92,4.94,4.84,False,45231444
35713116,"Private, Stylish Historic Home Near Bishop Arts",District 1,32.7448,-96.84551,Entire home,Entire home/apt,7,4.0,5.0,200.0,3,1125,5.0,5.0,5.0,5.0,5.0,4.8,5.0,False,26913292
35832752,Best Central Dallas Location,District 14,32.81826,-96.79788,Entire home,Entire home/apt,4,2.0,2.0,196.0,2,30,4.77,4.83,4.77,5.0,4.93,5.0,4.8,False,31348177
35833754,Big Comfy Apt Downtown Dallas/Free Valet (RS218),District 2,32.7776,-96.7954,Entire rental unit,Entire home/apt,4,1.0,2.0,180.0,30,365,4.91,4.91,4.91,4.73,4.64,5.0,5.0,True,156543716
36301282,North Oak/West Dallas/Trinity Groves/Downtown ,District 1,32.7468,-96.84662,Entire rental unit,Entire home/apt,4,1.0,2.0,120.0,40,320,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,108514926
36608116,Big Comfy Apt Downtown Dallas/Valet Parking (630),District 2,32.7776,-96.7954,Entire rental unit,Entire home/apt,4,1.0,2.0,216.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,156543716
36932012,Big 4 Bed 2 Bath with a pool. Close to down town,District 4,32.70284,-96.84665,Entire home,Entire home/apt,8,4.0,7.0,200.0,30,1125,4.52,4.81,4.38,5.0,5.0,4.48,4.76,False,57564663
37118208,The Guild Victory Park | Katy Trail | Studio,District 2,32.79443,-96.81341,Entire serviced apartment,Entire home/apt,2,,1.0,249.0,1,28,4.8,5.0,4.84,4.96,4.96,5.0,4.68,True,265467659
37125793,The Unique Deep Ellum/Lower Greenville LightShow 2,District 2,32.80574,-96.77225,Entire rental unit,Entire home/apt,3,1.0,1.0,86.0,1,16,4.71,4.81,4.63,4.9,4.91,4.68,4.72,True,51377763
37424426,"Spacious Townhome near Midtown, i635, and Tollway!",District 11,32.93071,-96.796,Entire condo,Entire home/apt,4,2.0,2.0,114.0,30,370,4.89,4.94,4.89,4.78,5.0,5.0,4.94,True,20542691
37456503,Downtown City Pink Apt with FREE parking.,District 14,32.78003,-96.7967,Entire rental unit,Entire home/apt,3,1.0,1.0,158.0,1,1125,4.74,4.9,4.74,4.65,4.97,4.97,4.81,True,171284899
37466304,#Blue Room | Social House in Dallas,District 10,32.923,-96.73764,Private room in townhouse,Private room,2,1.0,1.0,49.0,10,1125,4.9,4.7,4.9,5.0,4.9,4.7,4.85,False,4450257
37522691,Shabby Chic Meets City + Pool,District 14,32.82747,-96.76889,Entire home,Entire home/apt,8,3.0,4.0,399.0,2,1125,4.92,4.96,4.89,5.0,4.97,4.99,4.89,False,201156613
37996938,Clean & Cozy Guest House in Heart of Bishop Arts,District 1,32.74664,-96.83412,Private room in home,Private room,2,,1.0,51.0,2,29,4.86,4.88,4.85,4.93,5.0,4.74,4.89,False,274812608
38177738,"Deep Ellum Hostel, 8-Bed Coed Shared Dorm",District 2,32.78602,-96.78252,Room in hostel,Hotel room,1,1.0,1.0,39.0,1,365,4.39,4.56,4.42,4.77,4.65,4.68,4.64,True,201420392
38236353,2 Bedrooms (King & Queen) and 1 bath near Dallas!,District 2,32.82347,-96.82235,Entire home,Entire home/apt,6,2.0,2.0,186.0,2,1125,4.65,4.73,4.54,4.92,4.92,4.85,4.5,False,274906117
38414331,The Zila - Western room (#2) - Smart Lock,District 7,32.77048,-96.76806,Private room in townhouse,Private room,2,1.0,1.0,51.0,2,1125,4.5,4.64,4.44,4.64,4.69,4.36,4.53,True,195512125
38619209,Kessler Park Treehouse -  4.99 STAR,District 1,32.7651,-96.83965,Entire home,Entire home/apt,8,3.0,3.0,532.0,2,1125,4.99,4.99,4.96,4.98,4.99,4.99,4.92,False,43422
38907909,"Spacious Room, Pet-Friendly, Perfect Location",District 2,32.81119,-96.7837,Private room in townhouse,Private room,2,1.0,1.0,50.0,1,1125,4.89,4.93,4.88,4.97,4.96,4.93,4.94,True,2791533
38920722,Modern 8 Bed Home W/Gameroom Mins to DT/Greenville,District 2,32.80648,-96.77897,Entire townhouse,Entire home/apt,12,4.0,8.0,325.0,2,180,4.61,4.82,4.4,4.89,4.69,4.73,4.61,False,39191637
38952220,Modern 8 Bed Home W/Game Room Minutes to Uptown/DT,District 2,32.80712,-96.77956,Entire townhouse,Entire home/apt,12,4.0,8.0,316.0,2,180,4.61,4.64,4.49,4.88,4.67,4.8,4.7,False,39191637
39036451,"Historic 2 bd home, private, close to Deep Ellum",District 14,32.80252,-96.75976,Entire home,Entire home/apt,8,2.0,2.0,111.0,2,1125,4.72,4.77,4.89,4.96,4.88,4.74,4.77,True,70557587
39486764,Stunning Kessler Park Dallas Estate,District 1,32.75895,-96.84261,Entire home,Entire home/apt,6,3.0,3.0,595.0,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,15583683
39524941,"Great location, Walk score is 96! , FREE PARKING",District 14,32.78157,-96.79943,Entire rental unit,Entire home/apt,4,1.0,2.0,120.0,20,220,,,,,,,,True,112593570
39627169,4 bedroom Family Entertainer,District 10,32.916,-96.71472,Entire home,Entire home/apt,8,4.0,6.0,328.0,4,60,4.66,4.75,4.57,4.84,4.93,4.64,4.43,True,30375815
39695320,Dallas Corporate Stays 1 Bdr Apt with FreeValet/Pool/Gym/Kitchen/Laundry/Cable/Wifi in Downtown,District 2,32.77796,-96.7955,Entire rental unit,Entire home/apt,4,1.0,2.0,100.0,1,365,,,,,,,,True,156543716
40001752,Private Guest Suite minutes from Downtown Dallas,District 7,32.79704,-96.71351,Entire guest suite,Entire home/apt,2,1.0,1.0,86.0,1,1125,4.96,4.99,4.96,4.98,4.98,4.91,4.97,False,37942010
